frame_index,filename,timestamp_seconds,timestamp_clock,segment,script_text
103,frame_000103_00-01-42-000.jpg,102.000,00:01:42.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
104,frame_000104_00-01-43-000.jpg,103.000,00:01:43.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
105,frame_000105_00-01-44-000.jpg,104.000,00:01:44.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
106,frame_000106_00-01-45-000.jpg,105.000,00:01:45.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
107,frame_000107_00-01-46-000.jpg,106.000,00:01:46.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
108,frame_000108_00-01-47-000.jpg,107.000,00:01:47.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
109,frame_000109_00-01-48-000.jpg,108.000,00:01:48.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
110,frame_000110_00-01-49-000.jpg,109.000,00:01:49.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
111,frame_000111_00-01-50-000.jpg,110.000,00:01:50.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
112,frame_000112_00-01-51-000.jpg,111.000,00:01:51.000,Quy mô huấn luyện (Scale of Training),"Models learn to make these predictions by processing an enormous amount of text, typically pulled from the internet. For a standard human to read the amount of text used to train GPT-3, reading non-stop 24/7, it would take over 2,600 years. Larger models since then train on much, much more."
113,frame_000113_00-01-52-000.jpg,112.000,00:01:52.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
114,frame_000114_00-01-53-000.jpg,113.000,00:01:53.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
115,frame_000115_00-01-54-000.jpg,114.000,00:01:54.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
116,frame_000116_00-01-55-000.jpg,115.000,00:01:55.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
117,frame_000117_00-01-56-000.jpg,116.000,00:01:56.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
118,frame_000118_00-01-57-000.jpg,117.000,00:01:57.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
119,frame_000119_00-01-58-000.jpg,118.000,00:01:58.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
120,frame_000120_00-01-59-000.jpg,119.000,00:01:59.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
121,frame_000121_00-02-00-000.jpg,120.000,00:02:00.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
122,frame_000122_00-02-01-000.jpg,121.000,00:02:01.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
123,frame_000123_00-02-02-000.jpg,122.000,00:02:02.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
124,frame_000124_00-02-03-000.jpg,123.000,00:02:03.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
125,frame_000125_00-02-04-000.jpg,124.000,00:02:04.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
126,frame_000126_00-02-05-000.jpg,125.000,00:02:05.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
127,frame_000127_00-02-06-000.jpg,126.000,00:02:06.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
128,frame_000128_00-02-07-000.jpg,127.000,00:02:07.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
129,frame_000129_00-02-08-000.jpg,128.000,00:02:08.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
130,frame_000130_00-02-09-000.jpg,129.000,00:02:09.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
131,frame_000131_00-02-10-000.jpg,130.000,00:02:10.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
132,frame_000132_00-02-11-000.jpg,131.000,00:02:11.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
133,frame_000133_00-02-12-000.jpg,132.000,00:02:12.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
134,frame_000134_00-02-13-000.jpg,133.000,00:02:13.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
135,frame_000135_00-02-14-000.jpg,134.000,00:02:14.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
136,frame_000136_00-02-15-000.jpg,135.000,00:02:15.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
137,frame_000137_00-02-16-000.jpg,136.000,00:02:16.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
138,frame_000138_00-02-17-000.jpg,137.000,00:02:17.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
139,frame_000139_00-02-18-000.jpg,138.000,00:02:18.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
140,frame_000140_00-02-19-000.jpg,139.000,00:02:19.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
141,frame_000141_00-02-20-000.jpg,140.000,00:02:20.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
142,frame_000142_00-02-21-000.jpg,141.000,00:02:21.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
143,frame_000143_00-02-22-000.jpg,142.000,00:02:22.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
144,frame_000144_00-02-23-000.jpg,143.000,00:02:23.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
145,frame_000145_00-02-24-000.jpg,144.000,00:02:24.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
146,frame_000146_00-02-25-000.jpg,145.000,00:02:25.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
147,frame_000147_00-02-26-000.jpg,146.000,00:02:26.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
148,frame_000148_00-02-27-000.jpg,147.000,00:02:27.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
149,frame_000149_00-02-28-000.jpg,148.000,00:02:28.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
150,frame_000150_00-02-29-000.jpg,149.000,00:02:29.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
151,frame_000151_00-02-30-000.jpg,150.000,00:02:30.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
152,frame_000152_00-02-31-000.jpg,151.000,00:02:31.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
153,frame_000153_00-02-32-000.jpg,152.000,00:02:32.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
154,frame_000154_00-02-33-000.jpg,153.000,00:02:33.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
155,frame_000155_00-02-34-000.jpg,154.000,00:02:34.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
156,frame_000156_00-02-35-000.jpg,155.000,00:02:35.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
157,frame_000157_00-02-36-000.jpg,156.000,00:02:36.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
158,frame_000158_00-02-37-000.jpg,157.000,00:02:37.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
159,frame_000159_00-02-38-000.jpg,158.000,00:02:38.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
160,frame_000160_00-02-39-000.jpg,159.000,00:02:39.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
161,frame_000161_00-02-40-000.jpg,160.000,00:02:40.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
162,frame_000162_00-02-41-000.jpg,161.000,00:02:41.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
163,frame_000163_00-02-42-000.jpg,162.000,00:02:42.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
164,frame_000164_00-02-43-000.jpg,163.000,00:02:43.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
165,frame_000165_00-02-44-000.jpg,164.000,00:02:44.000,Tham số và Trọng số (Parameters & Weights),"You can think of training a bit like tuning the dials on a big machine. The way a language model behaves is entirely determined by these many continuous values, usually called parameters or weights. Changing those parameters changes the probabilities the model gives for the next word. What puts the 'Large' in Large Language Model is how they can have hundreds of billions of these parameters. No human ever deliberately sets them. They begin at random, so the model just outputs gibberish, but they're repeatedly refined based on many example pieces of text."
166,frame_000166_00-02-45-000.jpg,165.000,00:02:45.000,Quá trình huấn luyện: Backpropagation,"One training example could be a handful of words, or thousands. Either way, you pass in all but the last word from that example into the model and compare its prediction with the true last word. An algorithm called backpropagation tweaks all the parameters so the model is a little more likely to choose the true last word and a little less likely to choose the others. Do this for many trillions of examples, and the model starts to give accurate predictions even on text it's never seen before."
167,frame_000167_00-02-46-000.jpg,166.000,00:02:46.000,Quá trình huấn luyện: Backpropagation,"One training example could be a handful of words, or thousands. Either way, you pass in all but the last word from that example into the model and compare its prediction with the true last word. An algorithm called backpropagation tweaks all the parameters so the model is a little more likely to choose the true last word and a little less likely to choose the others. Do this for many trillions of examples, and the model starts to give accurate predictions even on text it's never seen before."
168,frame_000168_00-02-47-000.jpg,167.000,00:02:47.000,Quá trình huấn luyện: Backpropagation,"One training example could be a handful of words, or thousands. Either way, you pass in all but the last word from that example into the model and compare its prediction with the true last word. An algorithm called backpropagation tweaks all the parameters so the model is a little more likely to choose the true last word and a little less likely to choose the others. Do this for many trillions of examples, and the model starts to give accurate predictions even on text it's never seen before."
169,frame_000169_00-02-48-000.jpg,168.000,00:02:48.000,Quá trình huấn luyện: Backpropagation,"One training example could be a handful of words, or thousands. Either way, you pass in all but the last word from that example into the model and compare its prediction with the true last word. An algorithm called backpropagation tweaks all the parameters so the model is a little more likely to choose the true last word and a little less likely to choose the others. Do this for many trillions of examples, and the model starts to give accurate predictions even on text it's never seen before."
170,frame_000170_00-02-49-000.jpg,169.000,00:02:49.000,Quá trình huấn luyện: Backpropagation,"One training example could be a handful of words, or thousands. Either way, you pass in all but the last word from that example into the model and compare its prediction with the true last word. An algorithm called backpropagation tweaks all the parameters so the model is a little more likely to choose the true last word and a little less likely to choose the others. Do this for many trillions of examples, and the model starts to give accurate predictions even on text it's never seen before."
171,frame_000171_00-02-50-000.jpg,170.000,00:02:50.000,Quá trình huấn luyện: Backpropagation,"One training example could be a handful of words, or thousands. Either way, you pass in all but the last word from that example into the model and compare its prediction with the true last word. An algorithm called backpropagation tweaks all the parameters so the model is a little more likely to choose the true last word and a little less likely to choose the others. Do this for many trillions of examples, and the model starts to give accurate predictions even on text it's never seen before."
